id,Umsatz
1504026,
1504031,
1504032,
1504033,
1504034,
1504035,
1504036,
1504041,274.149943740529
1504042,624.731396612574
1504043,262.841739078878
1504044,
1504045,495.482512843952
1504046,
1504051,102.981646842744
1504052,713.240728417569
1504053,243.89821522098
1504054,101.154372513509
1504055,311.448562590211
1504056,
1504061,60.1445223461642
1504062,728.862922564967
1504063,232.926035642952
1504064,115.850549632261
1504065,293.886267424832
1504066,
1504071,115.651138885906
1504072,402.937213841427
1504073,139.741645956969
1504074,99.9708304210839
1504075,242.488202056041
1504076,
1504081,89.8685552544395
1504082,372.219387571259
1504083,134.171856017115
1504084,89.4854107533566
1504085,240.166760042682
1504086,
1504091,157.556996562067
1504092,368.140023251964
1504093,144.665453378248
1504094,71.4997218186786
1504095,271.062138387226
1504096,
1504101,125.640782296666
1504102,449.200853104077
1504103,176.191631914365
1504104,69.6213343156897
1504105,273.777005049353
1504106,
1504111,149.471145855324
1504112,435.937997165239
1504113,241.954245467709
1504114,75.5562497228574
1504115,279.734031972369
1504116,
1504121,39.0548694183738
1504122,423.167305958991
1504123,148.003916028181
1504124,170.691265230574
1504125,256.220102827754
1504126,
1504131,94.5357769724487
1504132,286.808655322632
1504133,115.775782324593
1504134,85.5491123404555
1504135,228.441056194565
1504136,
1504141,95.7358790995654
1504142,297.478196061337
1504143,114.709486133908
1504144,68.5181832029906
1504145,241.794663278364
1504146,
1504151,102.93265639072
1504152,284.427934541009
1504153,77.9760319762046
1504154,82.5619143946999
1504155,267.331795587064
1504156,
1504161,90.5282058330727
1504162,286.72764708972
1504163,80.6127984834301
1504164,64.3768783832988
1504165,249.985817848774
1504166,
1504171,91.0744308710578
1504172,314.997367966203
1504173,95.874962983171
1504174,85.0439789074107
1504175,269.643570233699
1504176,
1504181,103.305896790347
1504182,372.985639347608
1504183,147.280675283552
1504184,105.620424871498
1504185,273.308983958271
1504186,
1504191,25.46219373912
1504192,419.373474076238
1504193,157.80717948852
1504194,119.444010656665
1504195,248.936886432743
1504196,
1504201,113.238537617252
1504202,291.610305100325
1504203,91.0940508208695
1504204,78.2371204197756
1504205,216.398739415418
1504206,
1504211,121.935695795117
1504212,262.312297451446
1504213,102.899554988628
1504214,75.6785562086606
1504215,236.929910073307
1504216,
1504221,115.982784302446
1504222,281.264299329947
1504223,95.2336165638254
1504224,76.9287622186942
1504225,203.609195254356
1504226,
1504231,109.647753246652
1504232,316.964561244097
1504233,106.231696176478
1504234,58.6866015325717
1504235,232.875408477088
1504236,
1504241,93.8539762667653
1504242,311.721136965455
1504243,102.172051099545
1504244,72.944912850319
1504245,212.742403753359
1504246,
1504251,121.601177999412
1504252,450.922945775814
1504253,129.196066694569
1504254,86.653507954899
1504255,247.902280079392
1504256,
1504261,71.0071270593663
1504262,399.820571217996
1504263,112.950650114719
1504264,112.831158583878
1504265,252.667352565897
1504266,
1504271,151.174833546803
1504272,291.752346251679
1504273,114.70001375553
1504274,83.4751795147854
1504275,197.564743508792
1504276,
1504281,91.0866799976838
1504282,279.639574876652
1504283,124.236952144972
1504284,
1504285,213.195052497114
1504286,
1504291,135.750739524874
1504292,335.699732620073
1504293,129.552575416168
1504294,69.6885795663438
1504295,250.927665410019
1504296,
1504301,185.547465909923
1504302,382.494805997457
1504303,116.009163395934
1504304,78.2474106946107
1504305,303.34662044021
1504306,
1505011,
1505012,
1505013,
1505014,
1505015,
1505016,
1505021,205.277811156554
1505022,569.854066374337
1505023,216.662099390377
1505024,168.464543906289
1505025,390.245200658863
1505026,
1505031,49.1824014028742
1505032,467.833386599369
1505033,154.503619536054
1505034,132.20896007182
1505035,273.752958375164
1505036,
1505041,141.916859730021
1505042,340.579351605995
1505043,98.8957608807515
1505044,108.931500577338
1505045,197.208560688196
1505046,
1505051,98.3386635883964
1505052,295.928590213682
1505053,81.0951589620809
1505054,69.2603251298698
1505055,198.684243279816
1505056,
1505061,112.613312971486
1505062,326.950819224427
1505063,101.849963136114
1505064,65.0766452616253
1505065,225.053574357765
1505066,
1505071,119.486322756166
1505072,309.311901434242
1505073,91.9617294778322
1505074,60.8102412913987
1505075,211.802247435479
1505076,
1505081,108.528740811492
1505082,326.333702093022
1505083,108.544660936963
1505084,57.1956734130954
1505085,265.721536983155
1505086,
1505091,122.939690460506
1505092,406.907398954341
1505093,170.599905877058
1505094,78.2411421697545
1505095,278.323409928638
1505096,
1505101,54.676729153515
1505102,492.010489698116
1505103,161.944454769077
1505104,168.202423789623
1505105,319.454496491185
1505106,
1505111,129.877961813861
1505112,336.127629680071
1505113,102.844671644941
1505114,61.3151869370572
1505115,205.667346687899
1505116,
1505121,94.6018729487518
1505122,327.092157926255
1505123,96.1947537258803
1505124,81.3705529527208
1505125,259.94167495408
1505126,
1505131,166.814781762185
1505132,397.982340133214
1505133,178.860014594185
1505134,80.6915439319555
1505135,246.372623277805
1505136,
1505141,53.434236162362
1505142,490.915769119788
1505143,164.032004782974
1505144,143.618292078555
1505145,309.927036397582
1505146,
1505151,147.271258346731
1505152,513.805644101383
1505153,190.846157649949
1505154,80.0250209033444
1505155,292.967837715476
1505156,
1505161,164.984948024753
1505162,555.445636645735
1505163,223.041083514403
1505164,110.846941963139
1505165,329.998465824508
1505166,
1505171,63.05558764595
1505172,562.648232082731
1505173,174.978926934013
1505174,171.465540571901
1505175,293.275532226017
1505176,
1505181,103.802316848696
1505182,328.913429566134
1505183,123.539420521468
1505184,77.7209650240063
1505185,225.832737314778
1505186,
1505191,142.786482873821
1505192,351.146415331786
1505193,105.471840044604
1505194,60.9239625788419
1505195,282.589418894077
1505196,
1505201,92.0360687468511
1505202,356.207676664304
1505203,101.255561525615
1505204,39.6292101082508
1505205,219.800270156995
1505206,
1505211,147.957523681187
1505212,348.534145245022
1505213,124.516554568504
1505214,72.2913067539047
1505215,281.519362391549
1505216,
1505221,146.094397822298
1505222,374.702368065499
1505223,146.521590810863
1505224,72.6752390870334
1505225,263.214787734799
1505226,
1505231,212.693141838497
1505232,506.664209994684
1505233,234.957626970933
1505234,
1505235,336.087101364585
1505236,
1505241,125.559999732516
1505242,602.379870231082
1505243,238.55018095415
1505244,160.036018067072
1505245,301.519589889275
1505246,
1505251,93.8478895546048
1505252,621.867778874006
1505253,247.362274318026
1505254,102.105379903525
1505255,388.133249077524
1505256,
1505261,126.885645229909
1505262,381.669744982195
1505263,143.902124921962
1505264,33.907482932934
1505265,220.472002758105
1505266,
1505271,102.221242794941
1505272,358.895155316917
1505273,119.585121426913
1505274,59.5507929294823
1505275,210.016061677086
1505276,
1505281,113.871596753032
1505282,340.514414991475
1505283,141.838393882903
1505284,
1505285,267.45399550279
1505286,
1505291,132.425641438842
1505292,365.087905303626
1505293,131.050800847681
1505294,61.0068815520603
1505295,250.764288305739
1505296,
1505301,120.295569303579
1505302,456.734340691111
1505303,177.88318176972
1505304,68.8696177994846
1505305,278.950388727743
1505306,
1505311,53.2747806032447
1505312,457.52825918325
1505313,167.824076578166
1505314,111.389483740734
1505315,227.62624446804
1505316,
1506011,131.799875274321
1506012,335.912287877592
1506013,116.16860416703
1506014,77.1155538824316
1506015,275.002697730945
1506016,
1506021,96.0309134237217
1506022,412.209593794446
1506023,132.861613332833
1506024,57.1617006882767
1506025,247.548656142778
1506026,
1506031,92.2734256379415
1506032,350.831237309121
1506033,118.973513836699
1506034,
1506035,257.703580420418
1506036,
1506041,157.745638949818
1506042,366.195368742098
1506043,147.299840903324
1506044,73.4353393085373
1506045,250.238837010149
1506046,
1506051,90.8260563665041
1506052,418.393781746112
1506053,163.498578067888
1506054,70.9256465264533
1506055,275.492979753843
1506056,
1506061,160.016912242355
1506062,553.131050767354
1506063,251.617849812226
1506064,38.2539728445697
1506065,279.003577524238
1506066,
1506071,81.0228908423745
1506072,527.885017948989
1506073,175.770248988223
1506074,95.8647639075632
1506075,377.303279079248
1506076,
1506081,118.620010509136
1506082,344.695569756106
1506083,151.080049836377
1506084,86.6465529107892
1506085,304.658991750827
1506086,
1506091,103.751614199022
1506092,315.123749367531
1506093,140.029285146903
1506094,66.3940872308056
1506095,264.199647754648
1506096,
1506101,109.672600519434
1506102,338.309487845224
1506103,108.416922856521
1506104,49.6396291126612
1506105,245.462484326112
1506106,
1506111,82.2394493227455
1506112,357.852893336956
1506113,121.550989282568
1506114,49.4898173390129
1506115,223.06624282412
1506116,
1506121,110.933345275547
1506122,349.536158182539
1506123,142.809454024055
1506124,58.3419957356269
1506125,278.611793604903
1506126,
1506131,149.304738265576
1506132,559.888089847911
1506133,242.025878557973
1506134,55.5502705629424
1506135,238.309203727899
1506136,
1506141,54.200791257504
1506142,486.138237737853
1506143,191.003479398523
1506144,94.7426227820596
1506145,308.096883557457
1506146,
1506151,142.542446445232
1506152,350.589558421955
1506153,146.513955766517
1506154,93.9081036308009
1506155,289.287204370205
1506156,
1506161,79.09829297271379
1506162,349.888222729503
1506163,115.199444682387
1506164,54.8703592495813
1506165,249.827665172029
1506166,
1506171,97.5436336746583
1506172,380.305703300813
1506173,138.272896315851
1506174,86.403424601373
1506175,260.357543159185
1506176,
1506181,140.824064614319
1506182,332.820567048363
1506183,132.829460804496
1506184,
1506185,269.272420702957
1506186,
1506191,119.985803432121
1506192,346.690336157535
1506193,149.93941661601
1506194,85.6920848289348
1506195,271.496146564196
1506196,
1506201,146.634813820399
1506202,571.278131371528
1506203,220.298734884554
1506204,
1506205,280.186941692026
1506206,
1506211,77.1354317914719
1506212,553.599170821681
1506213,206.347777642486
1506214,79.6238577111724
1506215,235.514638799317
1506216,
1506221,135.938737758693
1506222,412.309330067662
1506223,183.964615046141
1506224,95.7934490225752
1506225,254.862522218275
1506226,
1506231,122.481453982781
1506232,423.1358501964
1506233,172.407057152837
1506234,59.3399435978971
1506235,270.726957416684
1506236,
1506241,128.059192073461
1506242,479.943327331225
1506243,179.618053020787
1506244,136.751450668224
1506245,300.990362700812
1506246,
1506251,178.518522583761
1506252,484.513720535521
1506253,169.658267286
1506254,76.9256449556744
1506255,271.335895693763
1506256,
1506261,148.837350354137
1506262,517.667163948615
1506263,181.11146289077
1506264,133.675162322483
1506265,304.239937730854
1506266,
1506271,169.797038127635
1506272,708.700690129254
1506273,274.594255311076
1506274,51.4184892058944
1506275,428.433111120672
1506276,
1506281,77.928316055467
1506282,686.349904220686
1506283,248.020004494018
1506284,92.6062037819606
1506285,309.491842337963
1506286,
1506291,167.270204460311
1506292,455.623242772356
1506293,194.136671031459
1506294,60.5706678690791
1506295,304.800400892429
1506296,
1506301,148.605225316688
1506302,456.688693628606
1506303,208.082577987922
1506304,59.7582110810299
1506305,289.298377908159
1506306,
1507011,120.186667934639
1507012,430.397456895632
1507013,197.623339824018
1507014,42.5236610258434
1507015,216.683347382259
1507016,
1507021,146.638389294812
1507022,380.075233434005
1507023,197.917442499618
1507024,71.149958216457
1507025,207.500950654484
1507026,
1507031,144.951813259044
1507032,432.888287340422
1507033,160.204702317167
1507034,74.2683455483615
1507035,294.970876106508
1507036,
1507041,147.076833346115
1507042,667.545326269141
1507043,247.071452490507
1507044,41.0811107814817
1507045,315.830779238922
1507046,
1507051,42.8195772957965
1507052,571.220211930273
1507053,259.904234971271
1507054,80.5139509839903
1507055,308.145249811727
1507056,
1507061,152.361597385545
1507062,435.547290335414
1507063,180.976011570668
1507064,119.169151042856
1507065,252.941627806535
1507066,
1507071,84.0059287460532
1507072,424.75865459342
1507073,205.786503054919
1507074,43.289934535011
1507075,248.53982558714
1507076,
1507081,102.368510926785
1507082,406.197372488758
1507083,192.61324743982
1507084,104.939046568831
1507085,299.243550702973
1507086,
1507091,135.630723416396
1507092,400.061396607868
1507093,164.223975843097
1507094,54.2685877298114
1507095,281.697843843677
1507096,
1507101,124.786803993428
1507102,419.920725517909
1507103,175.415571182845
1507104,88.3126393798284
1507105,296.230038738281
1507106,
1507111,130.113145531335
1507112,579.775873809484
1507113,259.589585454307
1507114,55.7657711821206
1507115,278.282264047648
1507116,
1507121,88.6540564733359
1507122,638.240827319641
1507123,226.576988477566
1507124,107.211344510388
1507125,262.303945351064
1507126,
1507131,139.54366165469
1507132,484.644303422986
1507133,178.246604676721
1507134,99.8210032219416
1507135,260.211558815196
1507136,
1507141,130.501224284384
1507142,494.642623603643
1507143,241.122838912105
1507144,70.3072462225753
1507145,256.913088405191
1507146,
1507151,107.10110548093
1507152,517.878028741276
1507153,239.988521470692
1507154,77.1698083779948
1507155,305.043050526266
1507156,
1507161,137.546863233232
1507162,498.959441029325
1507163,221.649707015925
1507164,54.5100626424489
1507165,214.084788068538
1507166,
1507171,59.6756480447039
1507172,533.38199646267
1507173,230.878548082359
1507174,56.8413279185917
1507175,235.351081587218
1507176,
1507181,103.421875467186
1507182,677.199908361688
1507183,276.149969844093
1507184,55.3054194821743
1507185,274.337912432376
1507186,
1507191,72.7912616085759
1507192,713.948758860807
1507193,298.356080226216
1507194,78.8699766727403
1507195,366.640210113571
1507196,
1507201,112.088314087437
1507202,566.157537334118
1507203,212.208013890009
1507204,69.7667264646809
1507205,243.511157551047
1507206,
1507211,110.3163345983
1507212,556.009113808745
1507213,211.333116743005
1507214,84.9804801228085
1507215,300.049805092917
1507216,
1507221,142.22779347136
1507222,597.576041552763
1507223,254.371952847912
1507224,
1507225,268.939645752758
1507226,
1507231,203.264125340781
1507232,600.414019091748
1507233,247.826303732974
1507234,63.5138560687825
1507235,261.951424968471
1507236,
1507241,190.774205174228
1507242,578.637666776062
1507243,298.052943490147
1507244,36.344812080423
1507245,332.284651666931
1507246,
1507251,153.059769404023
1507252,672.206275477328
1507253,251.567269387341
1507254,63.9464915592845
1507255,254.280510145513
1507256,
1507261,128.285416683932
1507262,705.589263265344
1507263,282.734202808242
1507264,132.027901406403
1507265,372.811026662913
1507266,
1507271,133.375781082704
1507272,596.420841559454
1507273,254.815545241132
1507274,71.2222741062861
1507275,294.634099970476
1507276,
1507281,145.923878713879
1507282,597.787732789746
1507283,246.812365432227
1507284,61.0012081922165
1507285,343.727054343196
1507286,
1507291,158.819215783308
1507292,579.295922313804
1507293,249.35234686611
1507294,78.9879320465411
1507295,392.988955408933
1507296,
1507301,146.484382697433
1507302,565.527307888753
1507303,242.660499067924
1507304,47.0294957006938
1507305,320.141775558388
1507306,
1507311,161.092565120206
1507312,642.086323539373
1507313,283.048417124278
1507314,69.5510324443147
1507315,337.099137665563
1507316,
1508011,218.255357934206
1508012,713.621778934724
1508013,334.423781150557
1508014,61.4951926235269
1508015,325.032374764974
1508016,
1508021,79.8524484948349
1508022,781.185854004288
1508023,295.678869316227
1508024,102.92536559936
1508025,313.031624705495
1508026,
1508031,146.571539190605
1508032,626.831725112069
1508033,281.888462974889
1508034,96.1541463695526
1508035,278.341445348085
1508036,
1508041,181.610236114437
1508042,601.373326416756
1508043,309.17321482985
1508044,51.9802446049876
1508045,309.251750426175
1508046,
1508051,159.979977487315
1508052,616.704465064561
1508053,339.639983055885
1508054,61.4146095346043
1508055,301.947104892243
1508056,
1508061,205.307474929514
1508062,637.800836478639
1508063,298.46095836567
1508064,68.1438694841095
1508065,307.464976007498
1508066,
1508071,161.405348220657
1508072,663.665647701062
1508073,323.842230895475
1508074,67.65120769016
1508075,328.525075362716
1508076,
1508081,257.886451180439
1508082,708.839463184239
1508083,341.525699924904
1508084,72.3812282167448
1508085,419.863249187707
1508086,
1508091,99.38449711713059
1508092,591.671146288595
1508093,287.13259851044
1508094,128.387177448355
1508095,381.295172610081
1508096,
1508101,107.823834818728
1508102,594.76210118618
1508103,326.181200375735
1508104,62.9166913762778
1508105,310.788118274661
1508106,
1508111,111.719493582218
1508112,544.020362022611
1508113,281.806632304885
1508114,91.8656187305806
1508115,270.359419222473
1508116,
1508121,105.910085115263
1508122,545.01956668171
1508123,253.319885412416
1508124,142.966081963688
1508125,376.975331769286
1508126,
1508131,130.032330328273
1508132,583.360345249005
1508133,276.603435380993
1508134,75.4048924839092
1508135,325.869900482332
1508136,
1508141,136.48598470265
1508142,554.667565714253
1508143,265.26265451612
1508144,149.004415970268
1508145,302.288607115029
1508146,
1508151,143.900495093016
1508152,663.39667410597
1508153,275.131682077987
1508154,107.241283474635
1508155,400.83114144403
1508156,
1508161,70.3788768512555
1508162,590.489204564676
1508163,272.443155861778
1508164,146.710288158171
1508165,295.759264675703
1508166,
1508171,131.235107926437
1508172,450.920128263096
1508173,225.824836898901
1508174,92.8611984536371
1508175,326.240478613795
1508176,
1508181,150.330138057285
1508182,523.448950264901
1508183,213.544733417009
1508184,85.4315239150499
1508185,322.838608950023
1508186,
1508191,114.337019826085
1508192,490.674067203851
1508193,253.357829339858
1508194,90.6762881433179
1508195,320.008480715538
1508196,
1508201,136.545303473007
1508202,504.081147710709
1508203,238.024936225258
1508204,65.9553982231736
1508205,336.15365965175
1508206,
1508211,111.539105361957
1508212,544.022008883632
1508213,279.310643727765
1508214,97.976688249357
1508215,343.654461267513
1508216,
1508221,192.310003941578
1508222,702.931855454761
1508223,323.66800659999
1508224,83.0386302486542
1508225,356.45634430368
1508226,
1508231,69.2444084339642
1508232,649.688467416964
1508233,251.902666988145
1508234,148.112100685466
1508235,406.293445886681
1508236,
1508241,133.255520595342
1508242,452.009690636085
1508243,190.508482582971
1508244,103.705219329698
1508245,287.381087820119
1508246,
1508251,117.118263733
1508252,470.207032832021
1508253,229.973515522141
1508254,95.8771197248926
1508255,324.423739102114
1508256,
1508261,91.6168944111224
1508262,455.605966636962
1508263,201.986667710507
1508264,74.963807309499
1508265,318.973552484698
1508266,
1508271,141.911779920259
1508272,413.885988542687
1508273,189.080053057953
1508274,76.475641716123
1508275,302.491389703597
1508276,
1508281,139.289247760728
1508282,476.398072412663
1508283,220.364674945731
1508284,72.7913057997985
1508285,328.768757736105
1508286,
1508291,126.140648787117
1508292,564.048419158283
1508293,260.194902571308
1508294,79.9073688605913
1508295,293.459745116119
1508296,
1508301,106.277493756171
1508302,539.736641041383
1508303,241.279546935983
1508304,118.125563771295
1508305,317.857054367892
1508306,
1508311,161.450718481947
1508312,393.617421433248
1508313,189.281147313922
1508314,89.4170214258032
1508315,196.31055630725
1508316,
1509011,119.890051286369
1509012,341.592585917743
1509013,156.502080674637
1509014,119.813597280375
1509015,296.009442328884
1509016,
1509021,83.7391536190601
1509022,343.529213049574
1509023,178.040049194498
1509024,50.5765643241307
1509025,287.10102163343
1509026,
1509031,114.383066784309
1509032,364.2487486097
1509033,182.593119062727
1509034,78.4756488501111
1509035,256.826920421219
1509036,
1509041,143.916404225232
1509042,348.1661813862
1509043,171.837229866917
1509044,86.6224721527251
1509045,331.585851212094
1509046,
1509051,156.958185021103
1509052,489.485517572011
1509053,222.910401079499
1509054,72.0601440458685
1509055,422.506310537134
1509056,
1509061,82.710116719476
1509062,502.44714208799
1509063,165.931422433638
1509064,97.4301098856599
1509065,306.134556055382
1509066,
1509071,153.007856994447
1509072,394.644880949285
1509073,162.201655398535
1509074,86.5338103694984
1509075,259.606631742264
1509076,
1509081,101.974900564771
1509082,351.131949782145
1509083,137.003350835869
1509084,61.8558338270558
1509085,290.365271054862
1509086,
1509091,85.9654454506722
1509092,376.926779721908
1509093,145.443243273014
1509094,55.8300832911426
1509095,283.205964937396
1509096,
1509101,117.413494347263
1509102,389.614304848778
1509103,160.140587535139
1509104,65.3438046012977
1509105,268.218856479745
1509106,
1509111,104.972387940673
1509112,370.834526663937
1509113,117.688324874624
1509114,77.5963267214814
1509115,313.184481077626
1509116,
1509121,133.717384428962
1509122,535.735851383828
1509123,256.24856314601
1509124,97.385176383401
1509125,291.384483107582
1509126,
1509131,103.751245279575
1509132,500.251121182591
1509133,180.682163454072
1509134,82.1522115839159
1509135,317.027305488424
1509136,
1509141,133.510832118078
1509142,344.444831213055
1509143,114.521175435237
1509144,112.727634796859
1509145,268.547450934084
1509146,
1509151,139.402208193743
1509152,393.952752737191
1509153,104.019391254186
1509154,75.4421722874781
1509155,273.980818786363
1509156,
1509161,133.689772019809
1509162,319.876606857062
1509163,139.313497563127
1509164,87.542547022515
1509165,289.262509645385
1509166,
1509171,110.514257948888
1509172,339.29368224101
1509173,126.856599332132
1509174,84.5351439454101
1509175,244.38437926166
1509176,
1509181,142.732270753669
1509182,352.790180923934
1509183,130.194081365583
1509184,82.7393131451718
1509185,320.346264402261
1509186,
1509191,130.810510295333
1509192,489.258808159457
1509193,166.13465629308
1509194,76.9847906238951
1509195,428.872661572212
1509196,
1509201,78.983124398745
1509202,513.530323638994
1509203,163.752648797866
1509204,135.071628146581
1509205,312.290301376533
1509206,
1509211,121.131518972434
1509212,341.999724265438
1509213,115.796286729832
1509214,97.6919272101571
1509215,253.439662740014
1509216,
1509221,95.7635024410138
1509222,341.945995080269
1509223,125.429354816316
1509224,69.0212668968983
1509225,203.366891249052
1509226,
1509231,113.985638571579
1509232,330.659883041061
1509233,114.689141036828
1509234,70.0238513998215
1509235,275.543754197184
1509236,
1509241,114.429804827026
1509242,331.504415119153
1509243,111.820297518484
1509244,80.7725892781173
1509245,213.812725299209
1509246,
1509251,106.295868104001
1509252,345.480200670974
1509253,100.188435265973
1509254,60.674416299411
1509255,278.025761115064
1509256,
1509261,157.874583198782
1509262,516.867082419223
1509263,167.256400076095
1509264,71.1253177682758
1509265,259.479539645314
1509266,
1509271,68.6546901854519
1509272,474.080062196284
1509273,190.353191223696
1509274,111.59297636216
1509275,282.790580820186
1509276,
1509281,110.384754268745
1509282,337.127014231803
1509283,119.037376448422
1509284,68.1313704676534
1509285,248.782545827885
1509286,
1509291,107.172499358255
1509292,331.727598762738
1509293,113.547561893099
1509294,81.1052131900459
1509295,243.885310409177
1509296,
1509301,115.168250758514
1509302,314.143853841003
1509303,112.433351295931
1509304,100.378339103544
1509305,237.220772688072
1509306,
1510011,111.736624736966
1510012,335.045744545908
1510013,112.890899599301
1510014,61.2824323616014
1510015,222.946056290178
1510016,
1510021,135.233441535145
1510022,354.775507335419
1510023,106.535577201219
1510024,76.7982788438422
1510025,240.119361604335
1510026,
1510031,59.6051413782784
1510032,473.947428461761
1510033,186.550257735195
1510034,85.6518051480984
1510035,295.846113974453
1510036,
1510041,56.1124326265758
1510042,523.195446240805
1510043,182.177089433129
1510044,105.504689154874
1510045,315.602900601372
1510046,
1510051,160.729447285732
1510052,377.265838211666
1510053,139.507902526703
1510054,65.7278859423288
1510055,327.12246547276
1510056,
1510061,174.298357024457
1510062,354.961577916475
1510063,191.047872542633
1510064,48.5210229032399
1510065,262.096918376241
1510066,
1510071,162.817648369254
1510072,360.31000218759
1510073,142.58488565143
1510074,86.7842751324009
1510075,266.700728724313
1510076,
1510081,126.317035048177
1510082,322.607112704729
1510083,137.799493823338
1510084,43.1746483077413
1510085,279.232059857983
1510086,
1510091,149.251607689849
1510092,368.419818568006
1510093,124.479675740188
1510094,59.5202307127551
1510095,347.187545236976
1510096,
1510101,142.819418608991
1510102,443.62330984219
1510103,233.976547760918
1510104,72.0981136423241
1510105,308.712885369114
1510106,
1510111,86.9624118426862
1510112,557.722976595955
1510113,195.713839682979
1510114,111.582429188677
1510115,331.335033797055
1510116,
1510121,192.294672820891
1510122,377.926547877883
1510123,161.493041485522
1510124,106.581056613366
1510125,269.147103600176
1510126,
1510131,121.893907688931
1510132,346.374494406459
1510133,131.657171786547
1510134,65.4802693489601
1510135,272.220923076483
1510136,
1510141,111.050169347629
1510142,372.052820131498
1510143,149.540622596632
1510144,83.1926451817242
1510145,263.746738771341
1510146,
1510151,137.955865633247
1510152,345.970837991214
1510153,169.665617959777
1510154,65.7691467548743
1510155,310.684718902134
1510156,
1510161,152.38092597735
1510162,384.203133289552
1510163,174.421588441303
1510164,65.4008404511067
1510165,363.015662857092
1510166,
1510171,156.794820766382
1510172,521.130431805683
1510173,212.154857012886
1510174,93.668537101903
1510175,345.918371834577
1510176,
1510181,23.1084060436499
1510182,453.288658341532
1510183,146.242887178944
1510184,99.5938829458216
1510185,243.176440210657
1510186,
1510191,110.888803557782
1510192,398.122768822511
1510193,164.789975134135
1510194,86.0278054419965
1510195,227.854038067664
1510196,
1510201,100.850948230594
1510202,366.38967283357
1510203,174.702791385283
1510204,66.8568994799939
1510205,262.531392320433
1510206,
1510211,112.590628824215
1510212,394.596128794788
1510213,165.749350293937
1510214,75.6840135610605
1510215,301.570247693155
1510216,
1510221,120.599207022792
1510222,409.101520904092
1510223,151.870037627303
1510224,69.3973840238944
1510225,235.619116982939
1510226,
1510231,170.601696726685
1510232,430.883786231859
1510233,164.815142324401
1510234,94.9053042162935
1510235,314.630004917689
1510236,
1510241,156.651794474863
1510242,463.36098285518
1510243,217.934551959575
1510244,77.3960026896757
1510245,445.925332158702
1510246,
1510251,61.41483523667
1510252,384.851426907233
1510253,140.919377891528
1510254,164.465398484012
1510255,284.147344008604
1510256,
1510261,133.31507822802
1510262,328.738163480579
1510263,152.91652558933
1510264,105.127878600437
1510265,266.180304496627
1510266,
1510271,83.2407894196966
1510272,331.472015657754
1510273,136.695525031235
1510274,71.6933322093038
1510275,268.245180136677
1510276,
1510281,90.9366155404553
1510282,304.006515491702
1510283,125.686864454041
1510284,93.0763627109901
1510285,268.433974874423
1510286,
1510291,149.468634696244
1510292,306.427920731397
1510293,138.876054421526
1510294,50.5568179471073
1510295,253.472553756336
1510296,
1510301,105.50955151958
1510302,337.09962010326
1510303,114.725405718415
1510304,103.785774478902
1510305,266.470696782266
1510306,
1510311,115.50901951675
1510312,377.801673947832
1510313,136.923512006965
1510314,88.967069025816
1510315,292.77512121671
1510316,
1511011,82.8860192358928
1511012,469.026184716499
1511013,131.223394379473
1511014,121.793668598599
1511015,307.401617264172
1511016,
1511021,122.852345589113
1511022,285.156333256917
1511023,116.530394792268
1511024,72.569221478375
1511025,222.318691219705
1511026,54.4785750597986
1511031,84.553670001191
1511032,227.368950308808
1511033,85.7476179776816
1511034,80.5712306131707
1511035,241.436093425533
1511036,36.928264442632
1511041,98.2032297845558
1511042,256.059850846365
1511043,108.360227858153
1511044,
1511045,233.555949277467
1511046,
1511051,95.5565289254052
1511052,274.749839438109
1511053,104.659179850674
1511054,76.1809477344347
1511055,257.036598432519
1511056,36.0121444084611
1511061,70.8871682954291
1511062,246.392025222422
1511063,88.9314287329033
1511064,92.9099539033508
1511065,186.691059920256
1511066,23.4680706670577
1511071,122.555120081886
1511072,350.222831381163
1511073,140.452844524859
1511074,39.7743979611464
1511075,220.614308718135
1511076,
1511081,84.144949463918
1511082,466.540193942821
1511083,152.607539505512
1511084,127.539249835881
1511085,328.254378564049
1511086,51.4981525226917
1511091,142.252605742127
1511092,266.493884189038
1511093,106.911757550291
1511094,53.4063154391405
1511095,186.869352829964
1511096,34.1899092105017
1511101,54.2491742553091
1511102,237.906672638622
1511103,77.2591246043059
1511104,65.0436140133193
1511105,195.40472243736
1511106,31.8139136180964
1511111,97.3992914498514
1511112,214.420897950301
1511113,89.0280001083141
1511114,56.9714541278082
1511115,210.177815712871
1511116,56.2709288058107
1511121,68.1250970120964
1511122,240.965897111926
1511123,114.171847336115
1511124,66.7937094495006
1511125,216.239785866434
1511126,28.2840944936649
1511131,137.78054839384
1511132,264.15177278786
1511133,89.9590371263699
1511134,72.3286239048271
1511135,214.873616145225
1511136,
1511141,111.437166094331
1511142,347.614033858304
1511143,113.069738985194
1511144,62.8395827121803
1511145,264.794087448725
1511146,43.9794606680509
1511151,51.1508390696867
1511152,483.160689627582
1511153,119.694295715333
1511154,134.798412331565
1511155,277.579455017807
1511156,20.2942205283244
1511161,105.42649422144
1511162,257.912087518437
1511163,98.613021347171
1511164,67.9860897768266
1511165,244.049386177247
1511166,
1511171,100.395764258721
1511172,236.556165735368
1511173,72.7801578065075
1511174,59.6083391628383
1511175,190.311675968216
1511176,35.3629977360452
1511181,114.494850154785
1511182,198.911870818593
1511183,56.1041588717274
1511184,49.6738357526981
1511185,206.406225416349
